,images,gt,preds
137,Caillebotte3.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
138,Caillebotte4.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
139,Caillebotte5.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
140,Caillebotte6.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
141,Caillebotte7.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
142,Caillebotte8.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
143,CamilleCorot1.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
144,CamilleCorot10.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
145,CamilleCorot11.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
146,CamilleCorot12.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
147,CamilleCorot13.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
148,CamilleCorot2.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
149,CamilleCorot3.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
150,CamilleCorot4.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
151,CamilleCorot5.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
152,CamilleCorot6.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
153,CamilleCorot7.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
154,CamilleCorot8.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
155,CamilleCorot9.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
156,Camprobin1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is  Still Life. The art period of this painting is Impressionism. The art period of this
157,Camprobin2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
158,Canaletto1.jpg,rococo,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
159,Canaletto10.jpg,rococo,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
160,Canaletto11.jpg,rococo,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
